age,education-num,marital-status,occupation,relationship,sex,capital-gain,capital-loss,hours-per-week,target
52,14,0,3,1,0,4787,0,60,1
43,13,2,11,0,1,0,0,60,1
68,10,6,3,1,0,0,0,45,0
34,13,2,9,5,0,0,0,45,1
37,13,2,2,0,1,0,0,40,1
22,9,4,11,3,0,0,0,40,0
32,9,2,13,0,1,0,0,55,0
65,6,2,2,0,1,0,0,40,0
28,10,4,6,3,1,0,0,60,0
40,13,4,9,1,0,0,0,45,0
40,7,4,7,2,1,0,0,40,0
52,9,5,7,2,0,0,0,20,0
35,10,2,2,0,1,0,0,60,0
62,3,2,4,0,1,0,0,30,0
49,11,2,5,0,1,0,0,45,0
49,9,0,6,2,0,0,0,55,0
47,13,2,9,0,1,15024,0,40,1
45,9,5,3,1,0,0,0,40,0
37,2,3,4,2,1,0,0,77,0
36,11,2,10,0,1,0,0,53,1
36,6,2,2,0,1,0,0,70,0
44,13,2,9,0,1,0,1902,50,1
51,14,2,9,0,1,0,1977,60,1
25,10,2,10,0,1,0,0,40,0
28,9,4,2,1,1,0,0,55,0
57,9,6,11,4,0,0,0,32,0
46,9,2,2,0,1,0,0,40,0
59,6,2,13,0,1,0,0,45,1
28,7,2,5,3,1,0,0,40,0
25,9,0,7,1,1,2597,0,40,0
35,9,3,0,4,0,0,0,40,0
27,12,2,2,0,1,0,0,45,1
29,13,2,11,0,1,0,0,40,1
43,9,0,0,1,1,0,0,40,0
38,9,4,0,3,0,0,0,40,0
26,10,4,0,3,0,0,0,40,0
36,9,5,2,3,1,0,0,40,0
37,10,2,6,0,1,0,0,40,1
41,7,2,10,0,1,0,0,55,0
44,11,5,9,1,0,0,0,40,0
48,11,0,3,1,0,0,0,50,0
35,9,2,10,0,1,7298,0,35,1
43,13,0,9,4,0,0,0,42,0
57,13,2,9,0,1,0,0,40,1
44,9,2,0,2,0,0,0,40,0
28,9,4,7,3,1,0,0,40,0
55,6,6,2,4,0,0,0,40,0
52,9,2,6,0,1,0,2051,38,0
30,9,5,0,4,0,0,0,40,0
31,16,2,9,0,1,0,0,50,1
50,15,2,9,0,1,0,0,45,1
43,13,2,4,0,1,0,0,70,1
33,9,4,6,1,1,0,0,50,0
23,11,2,5,0,1,0,0,25,0
35,13,2,4,0,1,0,0,65,1
18,10,4,7,3,1,0,0,15,0
33,13,2,10,0,1,0,0,70,1
30,13,4,3,2,0,0,0,45,0
21,10,4,10,3,1,0,0,15,0
36,13,2,0,5,0,0,0,35,1
38,10,2,9,0,1,0,0,40,0
33,14,2,3,0,1,7298,0,60,1
24,11,2,2,0,1,0,0,45,0
24,10,2,9,0,1,0,0,40,0
39,10,0,10,4,0,0,0,30,0
43,9,2,7,0,1,2829,0,60,0
43,13,2,9,0,1,0,0,21,0
30,13,4,0,3,0,0,0,40,0
25,7,2,13,0,1,0,0,40,0
45,9,2,7,5,0,0,0,35,0
22,10,4,10,1,1,0,0,20,0
73,13,2,9,0,1,0,2246,40,1
26,10,2,2,0,1,0,0,40,1
24,9,4,6,2,1,0,0,45,0
18,8,4,2,3,1,594,0,20,0
35,13,2,5,0,1,7298,0,35,1
22,10,5,11,4,0,0,0,43,0
28,10,2,5,0,1,0,0,40,0
38,10,2,2,0,1,0,0,45,0
40,9,2,0,5,0,0,0,40,0
32,10,2,6,0,1,0,0,84,1
42,9,2,13,0,1,0,1902,50,1
31,9,2,0,2,0,0,0,35,0
33,13,2,9,0,1,0,0,50,0
54,13,0,13,1,1,0,0,65,0
63,9,0,4,1,1,0,0,25,0
67,13,2,11,0,1,0,0,30,0
47,9,0,7,1,0,0,0,14,0
67,13,6,7,4,0,0,0,35,0
33,9,2,0,5,0,0,0,19,0
33,9,5,7,3,0,0,0,80,0
25,13,2,0,0,1,0,0,40,0
25,10,4,0,1,0,0,0,40,0
35,10,0,6,4,1,0,0,40,0
54,9,2,2,0,1,7688,0,40,1
35,9,2,4,0,1,0,0,80,1
18,7,4,7,3,1,0,0,12,0
30,7,2,4,0,1,0,0,60,0
29,6,4,2,1,1,0,0,48,0
41,13,2,9,5,0,7688,0,10,1
40,12,2,12,0,1,0,0,40,1
46,10,2,12,0,1,5178,0,40,1
39,12,2,12,5,0,0,0,45,0
42,13,2,0,5,0,0,0,40,1
49,13,2,2,0,1,0,0,50,1
23,10,4,7,3,0,0,0,40,0
34,4,2,13,0,1,0,0,40,0
42,9,2,2,0,1,0,2042,48,0
31,10,2,2,0,1,0,0,50,1
31,11,2,13,0,1,0,0,30,1
90,14,2,9,5,0,0,0,40,1
27,13,4,9,3,0,0,0,40,0
30,9,4,2,1,1,99999,0,50,1
27,9,4,9,3,0,0,0,40,0
27,7,2,3,0,1,0,0,50,0
28,9,4,2,1,1,0,0,40,0
40,9,4,0,3,0,0,0,45,0
43,14,5,9,4,0,0,0,37,0
26,9,2,13,0,1,0,0,50,0
48,11,2,7,5,0,0,0,15,0
41,12,2,4,0,1,0,0,40,0
32,9,2,2,0,1,0,0,40,0
23,9,4,2,1,1,0,0,40,0
35,7,2,11,0,1,0,0,65,0
42,10,2,3,0,1,0,0,50,0
27,13,4,9,1,0,4101,0,40,0
34,9,2,13,0,1,0,0,40,0
25,13,4,9,3,0,0,0,40,0
46,13,4,9,3,1,4787,0,45,1
34,10,2,7,0,1,0,0,40,0
39,9,6,0,1,0,0,0,40,0
25,13,4,0,1,1,0,0,40,0
45,11,0,3,1,1,2174,0,50,0
46,13,0,9,1,1,0,0,40,0
23,9,0,2,1,1,4650,0,50,0
37,10,4,3,1,1,0,0,40,0
38,9,2,5,0,1,0,0,40,1
35,10,2,7,0,1,0,0,40,0
49,13,2,11,0,1,0,0,50,1
37,12,2,9,5,0,0,0,13,1
45,9,0,7,4,0,0,0,40,0
71,8,4,7,1,0,0,0,40,0
44,13,2,11,0,1,0,0,60,1
38,11,4,12,1,0,0,0,40,0
42,9,2,2,0,1,0,0,40,0
29,11,2,3,0,1,0,0,60,1
48,7,2,6,0,1,0,0,40,0
56,11,2,11,0,1,0,0,54,1
32,9,2,12,0,1,0,0,40,0
19,9,4,7,1,0,0,0,30,0
57,10,5,11,1,1,0,0,35,0
55,6,4,13,1,1,0,0,60,0
66,13,2,11,0,1,0,0,50,1
26,9,4,0,3,1,0,0,40,0
58,11,2,3,0,1,15024,0,40,1
62,13,2,9,0,1,0,0,55,1
31,13,4,9,4,1,0,0,40,0
25,9,2,6,0,1,0,0,40,0
38,13,2,0,0,1,0,0,56,0
33,13,0,3,1,0,0,0,40,0
51,10,0,9,1,0,0,0,40,0
20,11,4,4,3,1,0,0,40,0
40,9,2,0,0,1,0,0,40,0
20,6,4,7,1,1,0,0,40,0
41,10,0,3,4,0,0,0,25,0
44,8,0,6,4,0,0,0,40,0
35,9,2,4,0,1,0,0,40,0
35,9,3,4,1,1,0,0,60,0
46,10,4,0,4,0,0,0,40,0
24,10,4,0,1,0,0,0,17,0
18,10,4,7,3,1,0,0,40,0
37,9,2,6,0,1,0,0,40,0
58,16,4,9,1,1,0,0,8,0
55,11,2,0,0,1,0,0,40,0
68,9,4,11,1,0,0,0,30,0
41,13,2,9,0,1,0,0,40,1
50,14,2,3,0,1,15024,0,50,1
48,9,2,2,0,1,0,0,40,0
45,9,2,10,0,1,0,0,40,0
43,10,2,9,0,1,0,0,40,0
37,10,2,2,0,1,0,0,35,0
43,13,2,3,0,1,0,0,45,1
36,9,0,6,4,0,0,0,40,0
60,9,2,7,0,1,0,0,30,0
27,9,0,2,1,1,0,0,50,0
36,13,2,11,0,1,0,0,50,1
47,12,2,13,0,1,0,0,40,0
33,10,4,2,1,1,0,0,80,0
19,8,4,13,3,1,0,0,20,0
33,13,4,7,1,0,0,0,35,0
34,13,2,9,0,1,0,0,40,1
33,9,0,7,4,0,0,0,40,0
57,10,0,11,1,0,0,0,48,0
59,14,4,11,1,0,27828,0,45,1
36,9,2,2,3,0,0,2002,40,0
60,12,2,0,0,1,0,0,40,1
33,11,2,12,0,1,0,0,40,0
41,13,4,9,1,0,0,0,45,0
20,10,4,9,3,1,0,0,10,0
28,13,4,9,1,0,2202,0,50,0
24,14,4,9,1,1,0,0,20,0
31,8,4,4,1,1,0,0,60,0
38,9,3,2,4,0,0,0,40,0
40,13,0,9,1,0,0,0,45,0
55,13,2,9,0,1,0,0,15,0
49,9,2,6,0,1,4064,0,50,0
33,9,0,13,1,1,0,0,45,0
24,13,4,9,1,1,0,0,35,0
46,13,0,2,1,1,0,0,48,0
20,10,4,0,3,0,0,0,20,0
50,3,2,5,0,1,0,0,40,0
22,9,4,0,4,1,0,0,40,0
32,10,2,13,0,1,0,0,35,0
46,9,2,11,0,1,0,0,65,1
39,10,2,3,0,1,0,1977,62,1
26,10,4,0,3,0,0,0,15,0
20,10,4,11,3,0,0,0,14,0
37,10,2,3,0,1,0,0,50,0
40,10,0,0,4,0,0,0,24,0
22,10,4,7,3,0,0,0,38,0
32,13,4,3,3,0,10520,0,40,1
41,10,0,12,1,1,0,0,50,0
24,12,2,0,5,0,0,0,40,0
40,9,2,3,0,1,0,0,40,0
37,15,2,9,5,0,0,0,39,1
42,14,2,0,0,1,0,1902,40,1
56,5,6,11,4,0,0,0,40,0
20,10,4,5,1,1,0,0,50,0
55,9,0,0,4,1,0,0,40,0
29,9,4,2,2,1,0,0,40,0
37,9,0,2,1,1,0,0,40,0
61,13,2,13,0,1,0,0,60,0
26,13,4,9,1,1,0,0,38,0
49,10,0,2,1,1,0,0,55,0
18,4,4,4,3,1,0,0,40,0
30,5,4,4,2,1,0,0,40,0
24,9,2,12,0,1,0,0,40,0
37,9,4,13,1,1,0,0,40,0
37,9,0,0,4,0,0,0,40,0
36,10,2,6,0,1,0,0,65,0
40,9,2,4,0,1,0,0,40,0
44,9,2,2,0,1,0,0,55,0
43,9,2,2,0,1,0,0,20,0
19,10,4,5,1,0,0,0,35,0
50,14,2,3,5,0,0,1485,40,0
39,9,2,0,5,0,0,0,50,0
43,9,0,2,4,1,0,0,40,0
43,9,2,6,0,1,0,0,40,0
40,14,4,9,1,1,0,0,40,1
31,10,4,2,1,1,0,0,40,0
25,13,0,2,1,1,0,0,40,0
30,13,4,9,1,1,0,1876,40,0
55,5,2,4,0,1,0,0,40,0
55,4,2,0,0,1,0,0,75,0
29,10,2,3,0,1,0,0,40,0
28,13,4,0,1,1,10520,0,60,1
30,9,2,2,0,1,0,0,40,0
33,9,2,11,0,1,0,1672,55,0
23,9,4,0,3,1,0,0,40,0
71,7,4,8,1,0,0,0,75,0
21,10,4,11,1,0,0,0,40,0
49,9,2,4,0,1,0,0,40,0
31,12,2,6,0,1,0,0,20,0
27,12,4,9,1,1,0,0,40,0
27,14,2,9,0,1,0,0,40,1
26,10,4,7,1,1,0,0,20,0
17,6,4,7,3,0,0,0,30,0
26,10,4,13,1,1,0,0,50,0
45,9,0,0,1,0,0,0,40,0
50,9,2,2,0,1,7688,0,40,1
31,9,4,4,4,1,0,0,45,0
51,12,4,0,1,0,0,0,40,0
56,5,6,6,4,0,0,0,40,0
24,13,4,6,1,1,0,0,35,0
29,8,4,5,1,1,0,0,40,0
26,10,4,11,1,1,0,0,24,0
51,10,2,3,0,1,0,0,45,0
32,9,2,10,0,1,0,0,40,0
47,13,2,3,0,1,0,0,40,1
30,9,4,6,1,1,0,0,40,0
49,10,2,2,0,1,0,0,40,0
40,10,2,9,0,1,0,0,40,1
62,9,2,0,0,1,0,0,40,1
43,13,2,9,0,1,0,0,60,0
76,3,4,5,1,1,0,0,20,0
35,13,2,11,0,1,0,0,50,1
27,9,4,5,3,0,0,0,40,0
54,13,2,3,0,1,15024,0,40,1
55,9,2,11,0,1,0,0,40,0
21,10,4,11,3,1,0,0,12,0
20,10,4,5,3,1,0,0,20,0
39,9,5,0,1,0,0,0,20,0
26,13,4,9,3,1,10520,0,64,1
20,9,4,6,3,0,0,0,42,0
28,9,2,13,0,1,0,0,60,0
56,10,5,7,1,1,0,0,40,0
39,8,2,6,0,1,0,0,40,0
44,13,2,3,0,1,0,0,40,1
55,9,2,2,0,1,0,0,40,1
54,9,2,11,0,1,0,0,40,0
30,13,4,9,1,1,13550,0,45,1
34,9,2,10,0,1,0,0,57,1
42,9,4,13,4,0,0,0,38,0
50,10,5,3,4,0,0,0,75,0
34,10,2,0,0,1,0,0,40,1
23,11,4,2,3,1,0,0,33,0
47,7,4,6,4,0,6849,0,40,0
57,3,2,2,0,1,0,0,40,0
33,14,4,9,1,1,0,0,50,0
37,9,0,2,4,0,0,0,48,0
53,13,4,3,4,0,0,0,40,0
27,13,4,0,1,0,0,0,40,0
47,9,2,2,0,1,0,0,50,1
42,12,2,9,0,1,0,0,50,0
39,10,4,9,1,1,4787,0,40,1
58,13,2,3,0,1,0,0,40,0
20,9,4,0,2,1,0,0,24,0
19,9,4,6,2,1,0,0,40,0
39,9,2,2,0,1,0,0,35,0
51,9,0,3,1,1,0,0,44,0
52,9,0,11,1,0,0,0,40,0
53,10,4,0,1,0,0,0,50,1
50,10,2,11,0,1,0,0,40,0
36,9,0,6,1,1,0,0,40,0
30,13,4,12,1,0,0,0,72,0
50,9,2,11,0,1,0,0,55,1
76,4,6,8,1,0,0,0,40,0
46,13,2,11,0,1,0,2415,40,1
24,10,4,5,3,1,0,0,40,0
26,9,2,11,0,1,2885,0,40,0
56,15,2,9,0,1,0,1977,50,1
50,13,2,9,0,1,15024,0,40,1
22,10,2,2,0,1,2407,0,40,0
23,13,4,9,1,0,0,0,35,0
51,9,2,3,0,1,0,0,50,0
58,6,2,13,0,1,0,0,40,0
38,5,2,7,5,0,0,0,24,0
45,10,2,6,0,1,0,0,40,1
55,9,6,11,1,1,0,0,40,0
45,10,2,11,0,1,0,0,60,1
42,10,0,6,1,1,0,0,45,0
44,13,2,0,0,1,0,0,46,1
60,13,2,9,0,1,0,0,50,1
27,10,4,11,1,1,0,0,40,0
25,10,2,3,0,1,0,0,40,1
43,9,2,3,0,1,15024,0,50,1
44,11,4,12,1,1,0,1340,40,0
63,4,6,7,1,0,0,0,41,0
46,14,4,9,1,0,0,0,43,0
47,10,2,3,0,1,0,0,40,0
37,10,0,11,1,1,0,0,40,0
43,9,5,3,4,0,0,0,40,0
46,14,2,9,0,1,0,0,35,1
61,12,3,3,1,0,0,0,90,0
53,9,2,0,0,1,0,1977,40,1
44,9,4,2,1,1,0,0,30,0
54,9,2,3,0,1,0,0,45,0
22,10,4,9,3,0,0,0,40,0
47,9,2,13,0,1,0,0,50,1
18,9,4,7,3,0,0,0,20,0
25,6,2,2,0,1,0,0,40,0
24,10,4,0,3,0,0,0,40,0
37,13,2,0,0,1,0,0,40,1
51,10,0,0,4,0,0,2547,40,1
35,9,2,2,0,1,7298,0,60,1
59,10,4,0,3,0,0,0,34,0
46,10,3,2,1,1,0,0,40,0
45,11,2,10,0,1,0,0,60,1
19,9,4,7,3,1,0,0,15,0
22,9,4,0,3,0,0,0,28,0
41,13,2,2,0,1,0,0,40,0
33,9,2,3,0,1,0,0,40,0
26,9,4,0,1,0,0,0,40,0
22,10,2,5,0,1,0,0,35,0
29,9,2,9,0,1,0,0,65,1
22,9,4,0,1,0,0,0,39,0
34,12,2,12,0,1,0,2042,10,0
23,8,2,5,3,1,0,0,40,0
20,9,2,0,0,1,3781,0,50,0
25,13,4,9,1,0,0,0,40,0
59,9,2,0,0,1,0,0,40,1
44,10,2,2,0,1,4386,0,55,0
55,10,2,12,0,1,0,0,40,0
77,10,6,0,1,0,0,1944,1,0
42,14,2,3,0,1,0,0,40,1
47,9,2,2,0,1,0,0,40,1
42,10,2,6,0,1,0,0,40,0
45,10,2,2,0,1,0,0,40,0
23,9,2,7,0,1,0,0,40,0
23,10,4,2,1,1,0,0,40,0
52,9,2,2,0,1,0,0,40,0
49,9,2,2,0,1,0,0,40,1
20,10,4,2,3,1,0,0,40,0
20,9,4,7,1,0,0,0,20,0
23,9,4,7,3,0,0,0,45,0
30,10,0,2,1,1,0,0,65,0
45,9,2,5,0,1,0,0,48,1
30,15,6,7,1,1,0,0,35,0
17,5,4,7,3,0,0,0,20,0
22,9,4,11,1,1,0,0,40,0
25,13,4,5,3,1,0,0,40,0
52,10,2,3,0,1,15024,0,55,1
40,10,2,12,5,0,0,0,40,1
58,9,2,3,0,1,0,0,45,0
30,9,2,2,0,1,0,0,50,0
59,6,2,5,0,1,3942,0,40,0
29,10,4,7,1,0,0,0,30,0
26,11,0,9,4,0,0,0,40,0
39,13,6,9,4,0,0,0,10,0
33,13,2,3,0,1,0,0,50,1
22,10,4,11,3,1,0,0,24,0
25,10,2,2,3,1,0,0,40,0
44,10,5,9,4,0,0,0,40,0
35,9,0,11,3,0,0,0,40,0
40,9,2,5,0,1,0,0,40,0
19,7,4,0,3,0,0,0,20,0
37,9,2,2,0,1,0,0,35,1
32,11,2,12,0,1,0,0,40,0
52,9,0,13,1,1,0,0,65,0
36,9,2,2,0,1,0,0,41,0
38,10,0,2,4,0,0,0,40,0
57,13,0,6,1,1,0,0,39,0
22,10,4,0,1,0,0,0,15,0
20,10,4,0,3,0,0,0,35,0
40,7,5,6,1,1,0,0,36,0
36,13,2,4,0,1,0,0,50,0
27,9,0,0,4,0,0,0,40,0
52,9,3,0,1,0,0,0,50,0
43,9,5,13,4,0,0,0,44,0
35,9,2,13,0,1,0,0,40,0
29,9,2,4,0,1,0,0,40,0
27,10,4,6,3,1,0,0,40,0
49,14,2,3,0,1,0,0,40,1
26,10,5,2,1,1,0,0,30,0
47,9,0,7,1,1,0,0,32,0
20,10,4,0,3,0,0,0,40,0
19,9,4,5,3,1,0,0,40,0
34,14,4,9,1,1,0,2258,50,0
20,9,4,0,3,0,0,0,40,0
23,7,5,9,3,1,0,0,35,0
25,13,4,11,1,1,0,0,40,0
21,9,4,5,3,1,0,0,36,0
25,9,4,6,3,1,0,0,40,0
63,10,2,10,0,1,0,0,32,0
25,13,4,12,1,0,0,0,50,0
28,9,4,6,3,0,0,0,40,0
39,14,4,9,1,1,0,0,60,1
28,10,4,12,1,0,4865,0,40,0
30,13,2,3,0,1,0,0,45,1
41,11,0,9,4,0,0,0,40,0
52,12,0,7,1,0,4865,0,30,0
36,9,2,2,0,1,4064,0,40,0
47,13,2,3,0,1,0,1887,40,1
27,5,4,7,3,1,0,0,50,0
32,10,2,12,5,0,0,0,40,0
52,9,2,11,0,1,99999,0,45,1
50,9,2,13,0,1,0,0,70,0
21,10,4,0,2,1,0,0,30,0
60,9,0,0,4,0,0,0,37,0
47,7,2,7,0,1,0,0,36,0
54,9,2,4,0,1,0,0,60,1
32,14,4,9,1,1,0,0,50,0
61,10,2,11,0,1,0,0,40,0
21,9,4,2,1,1,0,1504,40,0
29,10,2,3,2,1,4386,0,45,1
36,9,4,7,4,0,0,0,70,0
38,9,2,13,0,1,0,0,20,0
59,6,6,6,1,1,0,0,52,0
43,10,2,0,0,1,0,0,40,0
19,7,4,6,1,1,0,0,10,0
42,13,2,9,0,1,5013,0,40,0
33,10,2,3,0,1,0,0,45,0
47,9,2,7,5,0,5013,0,40,0
51,9,2,3,0,1,7298,0,40,1
28,10,4,11,1,1,0,0,40,0
61,10,0,0,4,0,0,0,43,0
23,13,4,9,1,0,0,0,60,0
31,5,2,2,0,1,0,0,40,0
38,7,0,3,1,1,0,0,55,0
21,5,4,5,2,1,0,0,40,0
22,9,4,2,3,1,0,0,50,0
35,14,2,9,0,1,0,1887,40,1
53,13,2,3,0,1,0,0,48,1
40,9,2,3,5,0,0,0,24,1
36,9,2,0,0,1,0,0,50,1
33,9,2,13,0,1,0,0,65,0
23,9,4,0,1,0,0,0,50,0
51,9,2,2,0,1,4386,0,40,1
31,9,4,11,2,1,0,0,48,0
28,9,5,0,1,0,5721,0,40,0
26,13,0,11,1,1,0,0,40,0
32,13,0,10,1,1,0,0,60,1
43,13,4,9,1,1,0,0,45,1
19,9,4,7,1,0,0,0,50,0
46,7,0,5,4,0,0,0,40,0
49,16,2,9,0,1,0,0,45,1
31,6,4,7,1,0,0,0,40,0
45,13,2,3,0,1,0,0,40,1
41,3,2,4,0,1,0,0,40,0
22,10,4,7,3,0,0,0,15,0
25,13,4,9,1,0,0,1876,40,0
46,15,5,9,1,1,0,0,50,1
44,10,2,2,0,1,0,0,40,0
25,9,2,6,0,1,0,0,40,0
30,13,4,3,1,1,0,0,40,0
54,13,2,3,0,1,0,0,60,1
34,13,2,2,0,1,0,0,45,1
30,13,2,9,0,1,0,1902,55,1
21,11,4,3,3,0,2174,0,60,0
27,13,4,9,1,0,0,0,40,0
29,10,4,2,3,1,0,0,40,0
60,10,2,3,0,1,0,0,40,1
36,14,2,4,0,1,0,0,70,0
27,14,4,11,3,0,0,0,40,0
57,10,2,7,0,1,0,0,48,0
24,2,2,7,3,0,0,0,5,0
63,10,0,2,4,1,0,0,22,0
29,13,2,10,0,1,0,0,40,1
34,13,2,3,0,1,0,0,40,0
27,9,4,7,1,1,0,0,40,0
31,11,0,12,4,0,0,0,40,0
31,13,2,2,0,1,0,0,40,0
55,10,0,0,4,0,4650,0,20,0
64,9,2,2,0,1,0,0,99,0
20,9,4,11,2,0,0,0,35,0
44,9,2,4,0,1,15024,0,60,1
35,7,0,13,1,1,0,0,50,0
41,10,0,3,1,0,0,0,40,0
38,10,0,3,3,0,0,0,40,0
64,13,2,2,0,1,0,0,45,1
42,4,4,5,1,1,0,2205,40,0
31,10,2,3,0,1,0,0,50,1
42,12,2,13,0,1,0,0,50,0
35,12,2,7,5,0,0,0,35,1
36,10,0,3,4,0,0,0,40,1
23,8,4,6,2,1,0,0,30,0
20,10,4,0,3,1,0,0,14,0
26,13,4,9,1,0,0,0,40,0
56,13,4,13,1,1,0,2001,65,0
40,12,0,7,1,0,0,0,40,0
19,7,4,5,3,1,0,0,24,0
33,9,4,6,1,0,0,0,40,0
45,12,4,0,1,1,0,0,40,0
41,9,2,9,0,1,7688,0,43,1
29,9,2,7,0,1,0,0,40,0
46,14,2,9,5,0,0,0,45,1
48,12,2,13,0,1,0,0,45,0
38,9,2,11,0,1,0,0,45,0
29,10,4,0,3,0,0,0,40,0
35,9,2,2,0,1,0,0,40,0
59,13,2,10,0,1,0,0,30,0
27,9,2,7,3,1,0,0,40,0
43,10,2,5,0,1,0,0,40,1
70,13,2,3,0,1,0,0,20,0
30,9,4,6,3,1,0,0,45,0
24,10,2,13,0,1,0,0,40,1
76,9,2,10,0,1,0,0,15,0
25,9,5,2,3,1,0,0,40,0
39,12,4,7,3,0,0,0,56,0
36,13,0,9,4,0,0,0,40,0
23,8,4,6,3,0,0,0,40,0
60,4,0,6,4,0,0,0,40,0
54,2,2,2,0,1,0,0,40,1
20,10,4,11,1,0,0,0,40,0
22,9,4,0,3,1,0,0,40,0
24,13,4,9,3,0,0,0,20,0
41,9,2,2,0,1,0,0,40,0
35,10,2,2,0,1,0,0,40,0
23,3,4,5,1,1,0,0,55,0
54,16,2,3,0,1,0,1902,50,1
17,7,4,5,3,1,0,0,16,0
43,9,4,0,4,0,0,0,40,0
33,8,0,2,1,1,0,2258,42,0
38,10,0,0,1,1,0,0,40,1
54,9,2,7,0,1,0,0,45,0
39,9,4,6,1,0,0,0,52,0
32,10,5,12,1,1,0,1980,40,0
61,4,2,0,0,1,2885,0,40,0
22,13,4,3,3,1,0,0,40,0
34,9,2,7,0,1,0,0,40,1
18,6,4,8,3,0,0,0,20,0
20,9,4,2,3,1,0,0,25,0
53,9,0,12,4,1,0,0,40,0
32,10,4,0,1,0,0,0,40,0
68,10,2,7,0,1,0,0,30,0
28,10,5,7,4,0,0,0,15,0
28,10,2,13,0,1,0,0,40,0
54,10,2,9,0,1,0,0,56,1
25,10,2,2,0,1,0,0,40,0
30,14,2,9,0,1,0,0,50,1
33,10,4,7,1,1,0,0,32,0
49,13,4,12,4,0,0,0,40,0
58,4,6,7,1,0,0,0,30,0
45,11,2,9,0,1,0,0,24,1
67,4,2,13,0,1,10566,0,40,0
69,9,2,7,0,1,0,0,40,1
61,9,0,3,1,0,0,0,40,0
34,10,2,2,0,1,0,0,40,0
28,10,2,2,0,1,0,0,45,0
19,9,4,6,3,0,0,0,34,0
31,10,2,2,0,1,0,0,40,0
32,10,4,3,1,1,0,0,40,0
53,12,4,3,1,0,0,0,60,0
46,9,4,0,4,0,0,0,37,0
43,4,2,4,0,1,4508,0,40,0
39,10,2,4,0,1,0,2415,99,1
59,4,0,13,1,1,0,0,40,0
19,10,4,11,3,0,0,0,38,0
40,10,2,6,0,1,0,0,40,1
63,6,2,4,0,1,0,0,50,0
46,10,0,11,4,0,0,0,40,0
22,6,4,6,4,1,0,0,40,0
36,12,4,9,1,1,0,1669,45,0
57,10,2,2,0,1,0,0,40,1
58,9,4,7,2,1,0,0,25,0
59,10,2,13,0,1,3103,0,35,1
36,9,2,2,0,1,0,0,45,0
29,14,2,3,0,1,0,0,45,0
49,13,0,9,4,1,6497,0,45,0
42,12,2,11,0,1,0,0,55,1
43,10,2,13,0,1,0,0,17,0
46,9,2,3,0,1,0,0,40,0
43,10,4,3,1,0,0,0,12,0
40,12,0,13,4,0,0,0,40,0
43,8,2,13,0,1,0,0,40,0
48,9,6,0,1,0,0,0,32,0
26,9,4,5,3,1,0,0,28,0
30,11,2,0,5,0,0,0,35,0
58,10,2,11,0,1,0,1887,40,1
43,9,0,4,1,1,0,0,40,0
53,9,2,7,0,1,0,0,40,0
74,10,5,11,1,1,0,0,16,0
45,13,2,9,0,1,0,0,40,1
32,3,4,6,3,0,0,0,10,0
38,10,2,11,5,0,0,0,40,1
42,13,2,11,0,1,0,0,40,1
24,10,4,10,4,1,1151,0,40,0
63,9,2,11,0,1,0,0,35,0
25,10,4,0,3,0,0,0,35,0
37,10,2,2,0,1,0,0,40,0
28,9,2,2,0,1,0,0,40,0
31,10,2,7,0,1,0,0,40,0
46,15,2,9,0,1,99999,0,50,1
44,13,0,11,4,1,0,0,44,1
42,14,4,9,1,0,0,0,40,1
45,16,5,3,4,1,0,0,40,1
52,13,0,11,1,1,0,0,60,0
40,13,2,3,0,1,0,0,40,1
26,9,4,11,3,1,0,0,40,0
17,6,4,7,3,0,0,0,14,0
27,10,2,7,0,1,0,0,40,0
71,10,2,3,0,1,20051,0,50,1
35,13,2,9,0,1,0,0,50,0
17,6,4,7,3,1,0,0,16,0
26,9,2,13,0,1,0,0,52,1
22,10,4,6,1,0,0,0,35,0
51,13,2,3,0,1,0,0,60,1
33,10,2,2,0,1,0,0,40,0
41,12,2,3,0,1,0,0,50,1
50,14,2,3,0,1,0,0,50,1
26,9,2,0,5,0,0,0,40,0
21,9,4,5,1,0,0,0,40,0
53,9,2,6,0,1,0,0,40,1
32,9,2,3,0,1,0,0,40,1
19,10,4,11,3,0,0,0,20,0
22,13,4,0,3,0,0,0,35,0
58,9,2,3,0,1,15024,0,60,1
47,13,3,3,1,1,0,0,60,1
51,10,2,3,0,1,0,0,45,1
42,13,2,3,0,1,0,0,48,1
28,13,4,3,3,1,0,0,40,0
29,9,2,0,5,0,0,0,35,0
50,9,2,3,0,1,0,0,50,1
22,10,4,7,1,0,0,0,30,0
47,10,0,7,1,0,0,0,45,0
60,10,6,11,4,0,0,0,27,0
46,9,2,11,3,0,7298,0,40,1
58,13,2,9,0,1,0,0,60,1
62,10,6,0,1,0,0,0,40,0
59,9,6,6,1,0,0,0,40,0
41,9,5,7,4,0,0,0,40,0
31,9,2,0,5,0,0,0,37,0
18,9,4,0,3,0,0,0,40,0
64,9,2,2,0,1,0,0,50,0
51,9,2,13,0,1,0,0,65,0
47,13,4,11,1,1,0,0,35,0
68,13,6,11,1,1,0,0,35,1
32,9,2,7,5,0,0,0,40,0
39,5,2,5,0,1,0,0,43,0
37,12,0,3,1,0,0,0,48,0
29,9,4,7,3,0,0,0,40,0
44,9,2,4,0,1,0,0,40,0
46,15,2,9,0,1,0,0,40,1
